username	time	date	city	tweet	flixbus	bahn	blablacar	country
stoerticker	16:37:12	18.11.2017		[S-Bahn M]  4. Update S 7 #Wolfratshausen: #Stellwerksausfall / Prognose   +++ https://t.co/HgPLyiMCLv	0	1	0	http://app.stoerticker.de
nordwestnews24	16:37:13	18.11.2017	Bremen	#erixxinfo: Zug 83012 verkehrt heute ab Uelzen voraussichtlich mit 13 Min. Verspätung. Grund: Fahrzeugstörung	0	1	0	 Deutschland
Zneakerlol	16:37:14	18.11.2017	Nordrhein-Westfalen	@HatterMimi habe ich jeden freitag ich fühle mit dir hab da 13:45 aus und 13:39 kommt die dumme bahn schon muss hal… https://t.co/yiQqKhMrI0	0	1	0	 Deutschla
NahverkehrHH	16:37:23	18.11.2017		Läuft gerade bei der #Bahn im Raum #Hamburg (Foto: Bundespolizei) #HVV https://t.co/EySG04sRi0 https://t.co/b2RAlKmYyR	0	1	0	Hamburg
antiprop	16:37:39	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	Bunt Rassistische Diktatur
alexanderebhart	16:37:42	18.11.2017	Stuttgart	"TBH I really like the design. It's a little bit ""fat"" but very simpel, so you will quickly find what you are search… https://t.co/Qb7mr0Tf8r"	0	1	0	 Deutschland
Maik216	16:38:08	18.11.2017		RT @NahverkehrHH: Läuft gerade bei der #Bahn im Raum #Hamburg (Foto: Bundespolizei) #HVV https://t.co/EySG04sRi0 https://t.co/b2RAlKmYyR	0	1	0	Hamburg 
olifantoliver	16:38:44	18.11.2017	Hamburg	RT @NahverkehrHH: Läuft gerade bei der #Bahn im Raum #Hamburg (Foto: Bundespolizei) #HVV https://t.co/EySG04sRi0 https://t.co/b2RAlKmYyR	0	1	0	 Deutschland
13terKapu	16:39:22	18.11.2017	Bayern	@ZSleyerDE ich habe mich sehr über die Möglichkeit dir zu schreiben und dann noch ein Schlurp und dann auch als PDF… https://t.co/ShpLyaGJOr	0	1	0	 Deutschland
stephantastisch	16:39:26	18.11.2017		https://t.co/dfO0HZgbeu Pendler die ein Navi brauchen? Pendler welche erst noch eine Fahrkarte lösen und deshalb 30… https://t.co/M7mW4O7ZAG	0	1	0	
JSey	16:39:26	18.11.2017	ca. Karlsruhe	"@frauE_ausB Wie lieb, danke. 

Die Tagung war gut, die nächste Zeit wird zeigen, wie viel sie gebracht hat.

Eine B… https://t.co/FlmkKMDovx"	0	1	0	 Germany
scheerenberger	16:39:28	18.11.2017		"RT @Marc9388: BR 101
https://t.co/yaXIuEvFpa
#lokführer #bahn #eisenbahn #trainspotter #trainspotting #fotographie #foto #photography #bild…"	0	1	0	
_zeigmaleinsatz	16:39:31	18.11.2017		Wenn der Zug 15 Minuten Verspätung hat es aber viel zu kalt ist um die Hände draußen zu halten und man blöd rumsteht	0	1	0	probably in my bed 
_zeigmaleinsatz	16:39:45	18.11.2017		Es ist dieses Bahn Life	0	1	0	probably in my bed 
mit_dem_rad	16:40:01	18.11.2017	Hamburg	RT @NahverkehrHH: Läuft gerade bei der #Bahn im Raum #Hamburg (Foto: Bundespolizei) #HVV https://t.co/EySG04sRi0 https://t.co/b2RAlKmYyR	0	1	0	 Deutschland
erixxinfo	16:40:04	18.11.2017		Zug 83726 von Hannover Hbf nach Buchholz(Nordheide) verkehrt heute mit 10 min Verspätung ab Hodenhagen (planmäßige Abfahrt 16:29).	0	1	0	
lockenbobby19	16:40:10	18.11.2017		"RT @bayer04fussball: 38.

Beste Chance der #Werkself: Ganz ganz starkes Zuspiel #Wendell auf Julian #Brandt - der hat fast freie Bahn, m… "	0	1	0	somewhere in Neverland
Dede71Mueller	16:40:34	18.11.2017		"@OrianneW @AargauerZeitung @bzBasel Gefährlicher Zwischenfall auf #Pendler-Zug nach #Zürich

Schreck im frühen Pend… https://t.co/oNnv75txAm"	0	1	0	Nordwestschweiz
lupus_transitus	16:41:07	18.11.2017	Berlin	Wenn ich die Gladbacher hier in der S-Bahn sehe, bekomme ich glatt wieder Hunger auf Fohlenfilet von meinem Lieblingsitaliener.	0	1	0	 Deutschland
